사업장명,서비스명,서비스아이디(ID),인허가일자,업종분류,소재지전화,구우편번호,주소,도로명우편번호,도로명주소,영업상태,경도,위도,대표메뉴,영업시간,휴무
인맥피자머글램본점,일반음식점,07_24_04_P,2017-09-14,음식점,053-312-8128,702-886,대구광역시 북구 동천동 906-1번지 ,41423,"대구광역시 북구 동천로 125-15, 1층 (동천동)",Y,128.5590196,35.94290366,피자,"월 17:00 - 01:00, 화 17:00 - 01:00, 수 17:00 - 01:00, 목 17:00 - 01:00, 금 17:00 - 01:00, 토 17:00 - 01:00, 일 17:00 - 01:00",
다함께포차차,일반음식점,07_24_04_P,2015-07-20,음식점,053-322-7879,702-886,대구광역시 북구 동천동 904-2번지 ,41423,"대구광역시 북구 동천로 125-14, 2층 (동천동)",Y,128.5593534,35.94323969,똥집구이,,
치맥킹(칠곡동천점),일반음식점,07_24_04_P,2009-03-23,음식점,0507-1461-0143,702-886,대구광역시 북구 동천동 904-2 ,41423,대구광역시 북구 동천로 125-14 (동천동),Y,128.5593534,35.94323969,"치킨,맥주",,
동태명가해물찜,일반음식점,07_24_04_P,2009-10-23,음식점,053-311-3655,702-886,대구광역시 북구 동천동 906-2번지 ,41423,대구광역시 북구 동천로 125-13 (동천동),Y,128.5592846,35.94286039,"해물찜,동태전골","월 10:00 - 02:00, 화 10:00 - 02:00, 수 10:00 - 02:00, 목 10:00 - 02:00, 금 10:00 - 02:00, 토 10:00 - 02:00, 일 10:00 - 02:00",
개정칠곡점,일반음식점,07_24_04_P,2010-01-06,음식점,053-326-7050,702-886,대구광역시 북구 동천동 906-2번지 ,41423,대구광역시 북구 동천로 125-13 (동천동),Y,128.5592846,35.94286039,전주 육회비빔밥,"월 11:00 - 21:30, 화 11:00 - 21:30, 수 11:00 - 21:30, 목 11:00 - 21:30, 금 11:00 - 21:30, 토 11:00 - 21:30, 일 11:00 - 21:30",
다찌우마(동천3지구점),일반음식점,07_24_04_P,2008-12-04,음식점,053-323-9416,702-886,대구광역시 북구 동천동 906-2번지 ,41423,대구광역시 북구 동천로 125-13 (동천동),Y,128.5592846,35.94286039,"쇠고기타다끼,참치타다끼","월 17:00 - 03:00, 화 17:00 - 03:00, 수 17:00 - 03:00, 목 17:00 - 03:00, 금 17:00 - 03:00, 토 17:00 - 03:00, 일 17:00 - 03:00",
북촌화로,일반음식점,07_24_04_P,2021-03-09,음식점,053-325-6668,702-886,대구광역시 북구 동천동 904-3 ,41423,"대구광역시 북구 동천로 125-10, 2층 (동천동)",Y,128.5596205,35.94320621,한정식,"월 11:00 - 23:00, 화 11:00 - 23:00, 수 11:00 - 23:00, 목 11:00 - 23:00, 금 11:00 - 23:00, 토 11:00 - 23:00, 일 11:00 - 23:00",
조돌해녀,일반음식점,07_24_04_P,2014-05-23,음식점,053-326-7277,702-886,대구광역시 북구 동천동 904-3번지 ,41423,"대구광역시 북구 동천로 125-10, 1층 (동천동)",Y,128.5596205,35.94320621,"해물, 생선요리","월 12:00 - 01:00, 화 12:00 - 01:00, 수 12:00 - 01:00, 목 12:00 - 01:00, 금 12:00 - 01:00, 토 12:00 - 01:00, 일 12:00 - 01:00",
뮤지션3040,일반음식점,07_24_04_P,2014-03-06,음식점,053-324-1470,702-886,대구광역시 북구 동천동 908-1번지 (7층) ,41423,"대구광역시 북구 동천로 125, 7층 (동천동)",Y,128.5604659,35.94272365,안주,"월 07:00 - 02:00, 화 07:00 - 02:00, 수 07:00 - 02:00, 목 07:00 - 02:00, 금 07:00 - 02:00, 토 07:00 - 02:00, 일 07:00 - 02:00",
쿠우쿠우,일반음식점,07_24_04_P,2014-08-08,음식점,053-326-6274,702-886,대구광역시 북구 동천동 908-1번지 4층 ,41423,"대구광역시 북구 동천로 125, 4층 (동천동)",Y,128.5604659,35.94272365,초밥,"월 11:30 - 22:00, 화 11:30 - 22:00, 수 11:30 - 22:00, 목 11:30 - 22:00, 금 11:30 - 22:00, 토 11:30 - 22:00, 일 11:30 - 22:00",
포차천국,일반음식점,07_24_04_P,2015-12-14,음식점,053-321-1090,702-886,대구광역시 북구 동천동 908-1번지 ,41423,"대구광역시 북구 동천로 125, 1층 (동천동)",Y,128.5604659,35.94272365,"치킨, 곱창","월 17:00 - 05:00, 화 17:00 - 05:00, 수 17:00 - 05:00, 목 17:00 - 05:00, 금 17:00 - 05:00, 토 17:00 - 05:00, 일 17:00 - 05:00",
짜장백개(동천점),일반음식점,07_24_04_P,2007-06-12,음식점,053-325-8884,702-886,대구광역시 북구 동천동 909-6번지 ,41423,대구광역시 북구 동천로 122 (동천동),Y,128.5609687,35.9424447,중화요리,"월 10:00 - 21:00, 화 10:00 - 21:00, 수 10:00 - 21:00, 목 10:00 - 21:00, 금 10:00 - 21:00, 토 10:00 - 21:00, 일 10:00 - 21:00",
석삼 칠곡점,일반음식점,07_24_04_P,2007-08-28,음식점,053-312-8005,702-886,대구광역시 북구 동천동 909-6 ,41423,대구광역시 북구 동천로 122 (동천동),Y,128.5609687,35.9424447,"삼겹살,목살,항정살","월 16:00 - 04:00, 화 16:00 - 04:00, 수 16:00 - 04:00, 목 16:00 - 04:00, 금 16:00 - 04:00, 토 16:00 - 04:00, 일 16:00 - 04:00",
기리칠곡점,일반음식점,07_24_04_P,2020-06-15,음식점,053-323-2484,702-886,대구광역시 북구 동천동 908-3 ,41423,"대구광역시 북구 동천로 121, 1층 (동천동)",Y,128.5604014,35.9423835,등심카츠정식,"월 11:30 - 22:00, 화 11:30 - 22:00, 수 11:30 - 22:00, 목 11:30 - 22:00, 금 11:30 - 22:00, 토 11:30 - 22:00, 일 11:30 - 22:00",
세라젬 웰카페 대구 동천점,휴게음식점,07_24_05_P,2020-10-26,음식점,053-716-7325,702-886,대구광역시 북구 동천동 909-5 ,41423,대구광역시 북구 동천로 120 (동천동),Y,128.5609403,35.94229503,커피,"월 11:00 - 21:00, 화 11:00 - 21:00, 수 11:00 - 21:00, 목 11:00 - 21:00, 금 11:00 - 21:00, 토 11:00 - 21:00, 일 11:00 - 21:00",
팔구꼬꼬댁치킨,일반음식점,07_24_04_P,2007-03-13,음식점,053-323-1796,702-850,대구광역시 북구 읍내동 1394번지 ,41401,대구광역시 북구 동암로7길 21 (읍내동),Y,128.5557067,35.94803899,치킨,,
노블하우스,일반음식점,07_24_04_P,2001-09-18,음식점,053-323-7753,702-807,대구광역시 북구 구암동 777-6번지 ,41424,대구광역시 북구 동암로38길 9-47 (구암동),Y,128.5710423,35.94204426,"한우등심스테이크,크림 바질 리조또","월 11:30 - 21:00, 화 11:30 - 21:00, 수 11:30 - 21:00, 목 11:30 - 21:00, 금 11:30 - 21:00, 토 11:30 - 21:00, 일 11:30 - 21:00",
정참숯갈비,일반음식점,07_24_04_P,2002-02-02,음식점,053-314-2229,702-807,대구광역시 북구 구암동 778-2 ,41424,대구광역시 북구 동암로38길 9-42 (구암동),Y,128.5707651,35.94179097,돼지갈비,,
긴자투,일반음식점,07_24_04_P,2014-06-05,음식점,053-326-0327,702-807,대구광역시 북구 구암동 778-3번지 (2층) ,41424,"대구광역시 북구 동암로38길 9-40, 2층 (구암동)",Y,128.5706556,35.94168968,일식,,
긴자초밥,일반음식점,07_24_04_P,2002-04-25,음식점,053-326-0327,702-807,대구광역시 북구 구암동 778-3 ,41424,대구광역시 북구 동암로38길 9-40 (구암동),Y,128.5706556,35.94168968,초밥,,
미송국수,일반음식점,07_24_04_P,2011-02-17,음식점,0507-1437-2334,702-807,대구광역시 북구 구암동 780-1 ,41424,대구광역시 북구 동암로38길 9-4 (구암동),Y,128.5704058,35.94222489,"잔치국수,칼국수","월 10:00 - 20:00, 화 10:00 - 20:00, 수 10:00 - 20:00, 목 10:00 - 20:00, 금 10:00 - 20:00, 토 10:00 - 20:00, 일 10:00 - 20:00",
서민피자,일반음식점,07_24_04_P,2013-10-30,음식점,053-314-1777,702-807,대구광역시 북구 구암동 777-5번지 ,41424,"대구광역시 북구 동암로38길 9-39, 1층 (구암동)",Y,128.5711527,35.94213987,피자,"월 11:00 - 23:00, 화 11:00 - 23:00, 수 11:00 - 23:00, 목 11:00 - 23:00, 금 11:00 - 23:00, 토 11:00 - 23:00, 일 11:00 - 23:00",
계급장떼고,일반음식점,07_24_04_P,2003-08-06,음식점,,702-807,대구광역시 북구 구암동 778-1번지 ,41424,대구광역시 북구 동암로38길 9-30 (구암동),Y,128.5708748,35.94189254,,,
완도전복마을,일반음식점,07_24_04_P,2008-11-12,음식점,0507-1405-1556,702-807,대구광역시 북구 구암동 778-1번지 ,41424,대구광역시 북구 동암로38길 9-30 (구암동),Y,128.5708748,35.94189254,"전복삼계탕,전복물회","월 11:00 - 23:00, 화 11:00 - 23:00, 수 11:00 - 23:00, 목 11:00 - 23:00, 금 11:00 - 23:00, 토 11:00 - 23:00, 일 11:00 - 23:00",
디어라마(DEAR RAMA),일반음식점,07_24_04_P,2010-01-28,음식점,,702-807,대구광역시 북구 구암동 780-12번지 ,41424,대구광역시 북구 동암로38길 9-2 (구암동),Y,128.5702903,35.94224514,카페,"월 10:00 - 22:30, 화 10:00 - 22:30, 수 10:00 - 22:30, 목 10:00 - 22:30, 금 10:00 - 22:30, 토 10:00 - 22:30, 일 10:00 - 22:30",
에디슨치킨,일반음식점,07_24_04_P,2002-05-29,음식점,053-325-9599,702-807,대구광역시 북구 구암동 780-12번지 ,41424,대구광역시 북구 동암로38길 9-2 (구암동),N,128.5702903,35.94224514,치킨,,
마구마구,일반음식점,07_24_04_P,2008-04-14,음식점,053-311-7123,702-807,대구광역시 북구 구암동 776-7번지 ,41424,대구광역시 북구 동암로38길 9-19 (구암동),N,128.5707641,35.942253,찜닭,,
모퉁이,일반음식점,07_24_04_P,2008-12-12,음식점,050-7525-1405,702-807,대구광역시 북구 구암동 780-3번지 ,41424,대구광역시 북구 동암로38길 9-14 (구암동),Y,128.5701888,35.94201983,"찜닭,닭도리탕","월 11:00 - 21:00, 화 11:00 - 21:00, 수 11:00 - 21:00, 목 11:00 - 21:00, 금 11:00 - 21:00, 토 11:00 - 21:00, 일 11:00 - 21:00",
은하성짬뽕전문점,일반음식점,07_24_04_P,2002-10-24,음식점,053-324-4655,702-807,대구광역시 북구 구암동 775-6번지 ,41424,대구광역시 북구 동암로38길 9 (구암동),Y,128.5704684,35.94243106,중화요리,"월 09:00 - 21:00, 화 09:00 - 21:00, 수 09:00 - 21:00, 목 09:00 - 21:00, 금 09:00 - 21:00, 토 09:00 - 21:00, 일 09:00 - 21:00",
황소숯불식당,일반음식점,07_24_04_P,2009-11-25,음식점,053-312-9955,702-807,대구광역시 북구 구암동 775-7번지 ,41424,대구광역시 북구 동암로38길 7 (구암동),Y,128.5705816,35.94254501,"갈비살,안창살","월 10:00 - 22:30, 화 10:00 - 22:30, 수 10:00 - 22:30, 목 10:00 - 22:30, 금 10:00 - 22:30, 토 10:00 - 22:30, 일 10:00 - 22:30",
소문난보리밥손칼국수,일반음식점,07_24_04_P,2002-01-05,음식점,,702-807,대구광역시 북구 구암동 774-3 ,41424,대구광역시 북구 동암로38길 3-9 (구암동),Y,128.5711909,35.94290398,,,
온;솥밥이야기,일반음식점,07_24_04_P,2001-05-11,음식점,053-244-7383,702-807,대구광역시 북구 구암동 777-1 ,41424,대구광역시 북구 동암로38길 3-52 (구암동),Y,128.571678,35.94255382,솥밥,"월 11:30 - 21:00, 화 11:30 - 21:00, 수 11:30 - 21:00, 목 11:30 - 21:00, 금 11:30 - 21:00, 토 11:30 - 21:00, 일 11:30 - 21:00",
비해피(Be happy),일반음식점,07_24_04_P,2005-07-07,음식점,053-321-5911,702-807,대구광역시 북구 구암동 774-2번지 ,41424,대구광역시 북구 동암로38길 3-5 (구암동),Y,128.5710475,35.94292226,,,
부자돼지국밥,일반음식점,07_24_04_P,2005-04-22,음식점,053-322-6083,702-807,대구광역시 북구 구암동 774-2번지 ,41424,대구광역시 북구 동암로38길 3-5 (구암동),Y,128.5710475,35.94292226,돼지국밥,,
해솔찜명가,일반음식점,07_24_04_P,2001-08-27,음식점,053-326-9277,702-807,대구광역시 북구 구암동 777-4번지 ,41424,대구광역시 북구 동암로38길 3-44 (구암동),Y,128.5712861,35.94225094,"흑태찜,해물찜","월 11:00 - 22:00, 화 11:00 - 22:00, 수 11:00 - 22:00, 목 11:00 - 22:00, 금 11:00 - 22:00, 토 11:00 - 22:00, 일 11:00 - 22:00",
영천돼지국밥,일반음식점,07_24_04_P,2010-08-03,음식점,053-312-8287,702-807,대구광역시 북구 구암동 776-1 ,41424,"대구광역시 북구 동암로38길 3-30, 1층 (구암동)",Y,128.5714538,35.94265182,돼지국밥,,
비틀즈3040라이브,일반음식점,07_24_04_P,2003-09-08,음식점,053-327-3040,702-807,대구광역시 북구 구암동 774-8 ,41424,대구광역시 북구 동암로38길 3-19 (구암동),Y,128.5718812,35.94269489,"소시지,스크럼블에그,커피",,
봄푸드컴퍼니(BOM Food company),일반음식점,07_24_04_P,2019-02-27,음식점,053-323-1569,702-807,대구광역시 북구 구암동 776-9 ,41424,"대구광역시 북구 동암로38길 3-18, 1층 (구암동)",Y,128.5710134,35.94246673,스시카츠,,
부지갱이,일반음식점,07_24_04_P,2001-10-05,음식점,053-313-3392,702-807,대구광역시 북구 구암동 774-7번지 ,41424,대구광역시 북구 동암로38길 3-17 (구암동),Y,128.5717601,35.94276739,"삼겹살, 갈비",,
새벽닭이울때까지,일반음식점,07_24_04_P,2001-12-04,음식점,053-312-5778,702-807,대구광역시 북구 구암동 774-6번지 ,41424,대구광역시 북구 동암로38길 3-15 (구암동),Y,128.571625,35.94282656,닭요리,,
토종닭백숙,일반음식점,07_24_04_P,2001-07-07,음식점,053-323-6699,702-807,대구광역시 북구 구암동 774-5 ,41424,대구광역시 북구 동암로38길 3-13 (구암동),Y,128.5714807,35.94286333,"삼계탕,닭개장","월 11:00 - 23:00, 화 11:00 - 23:00, 수 11:00 - 23:00, 목 11:00 - 23:00, 금 11:00 - 23:00, 토 11:00 - 23:00, 일 11:00 - 23:00",
오브린(auberin),일반음식점,07_24_04_P,2006-09-18,음식점,053-313-0037,702-807,대구광역시 북구 구암동 774-4 ,41424,대구광역시 북구 동암로38길 3-11 (구암동),Y,128.5713344,35.94288579,커피,"월 13:00 - 22:00, 화 13:00 - 22:00, 수 13:00 - 22:00, 목 13:00 - 22:00, 금 13:00 - 22:00, 토 13:00 - 22:00, 일 13:00 - 22:00",
다운,일반음식점,07_24_04_P,2002-06-14,음식점,053-321-3132,702-807,대구광역시 북구 구암동 775-1번지 ,41424,대구광역시 북구 동암로38길 3-10 (구암동),Y,128.5709826,35.94272333,,,
정이가국수,일반음식점,07_24_04_P,2017-06-27,음식점,053-322-3309,702-807,대구광역시 북구 구암동 775-9번지 ,41424,"대구광역시 북구 동암로38길 3, 1층 (구암동)",Y,128.5707945,35.94273165,국수,"월 10:00 - 21:00, 화 10:00 - 21:00, 수 10:00 - 21:00, 목 10:00 - 21:00, 금 10:00 - 21:00, 토 10:00 - 21:00, 일 10:00 - 21:00",
사랑담은묵은지찜찌개(구암점),일반음식점,07_24_04_P,2000-08-30,음식점,,702-807,대구광역시 북구 구암동 783-6번지 ,41424,대구광역시 북구 동암로38길 29-53 (구암동),Y,128.5696333,35.94073001,묵은지 찜찌개,,
뚱보냉면,일반음식점,07_24_04_P,2001-05-17,음식점,053-324-7577,702-807,대구광역시 북구 구암동 783-4번지 ,41424,대구광역시 북구 동암로38길 29-45 (구암동),Y,128.5698515,35.94094432,"냉면,수육","월 11:00 - 21:00, 화 11:00 - 21:00, 수 11:00 - 21:00, 목 11:00 - 21:00, 금 11:00 - 21:00, 토 11:00 - 21:00, 일 11:00 - 21:00",
벙글벙글식당(칠곡점),일반음식점,07_24_04_P,2018-11-27,음식점,053-325-9985,702-807,대구광역시 북구 구암동 782-6번지 ,41424,"대구광역시 북구 동암로38길 29-37, 1층 (구암동)",Y,128.5694532,35.94092025,"국밥, 비빔밥 등 한식","월 07:00 - 23:00, 화 07:00 - 23:00, 수 07:00 - 23:00, 목 07:00 - 23:00, 금 07:00 - 23:00, 토 07:00 - 23:00, 일 07:00 - 23:00",
별미춘천닭갈비,일반음식점,07_24_04_P,2002-01-31,음식점,053-323-2818,702-807,대구광역시 북구 구암동 782-7 ,41424,대구광역시 북구 동암로38길 29-31 (구암동),Y,128.5693343,35.94094586,닭갈비,"월 12:00 - 23:00, 화 12:00 - 23:00, 수 12:00 - 23:00, 목 12:00 - 23:00, 금 12:00 - 23:00, 토 12:00 - 23:00, 일 12:00 - 23:00",
소박한밥상백년,일반음식점,07_24_04_P,2016-11-23,음식점,053-325-4449,702-807,대구광역시 북구 구암동 781번지 ,41424,"대구광역시 북구 동암로38길 27, 1층 (구암동)",Y,128.5693564,35.94137749,"된장찌개,제육볶음,고등어구이",,
칭따오양꼬치,일반음식점,07_24_04_P,2017-03-28,음식점,053-322-2252,702-807,대구광역시 북구 구암동 781 ,41424,"대구광역시 북구 동암로38길 27, 1층 (구암동)",Y,128.5693564,35.94137749,"양꼬치,중화요리",,
노블베이커리,제과점영업,07_22_18_P,2018-05-25,음식점,,702-807,대구광역시 북구 구암동 781번지 ,41424,"대구광역시 북구 동암로38길 27, 1층 (구암동)",Y,128.5693564,35.94137749,,,
소반,일반음식점,07_24_04_P,2012-11-13,음식점,053-325-4481,702-807,대구광역시 북구 구암동 780-6번지 ,41424,대구광역시 북구 동암로38길 19-7 (구암동),Y,128.569864,35.94177807,한식,,
삼천포 횟집,일반음식점,07_24_04_P,2001-09-19,음식점,053-323-4711,702-807,대구광역시 북구 구암동 783-1번지 ,41424,대구광역시 북구 동암로38길 19-46 (구암동),Y,128.5701746,35.94124387,자연산 잡어회,"월 11:00 - 23:00, 화 11:00 - 23:00, 수 11:00 - 23:00, 목 11:00 - 23:00, 금 11:00 - 23:00, 토 11:00 - 23:00, 일 11:00 - 23:00",
왕근이칼국수,일반음식점,07_24_04_P,2001-05-10,음식점,053-326-2154,702-807,대구광역시 북구 구암동 778-6 ,41424,대구광역시 북구 동암로38길 19-43 (구암동),Y,128.5703273,35.94138551,"왕근이칼국수,옛날칼국수","월 11:00 - 20:00, 화 11:00 - 20:00, 수 11:00 - 20:00, 목 11:00 - 20:00, 금 11:00 - 20:00, 토 11:00 - 20:00, 일 11:00 - 20:00",
특수부위전문점참돈,일반음식점,07_24_04_P,2000-11-18,음식점,053-321-9822,702-807,대구광역시 북구 구암동 783-2번지 ,41424,대구광역시 북구 동암로38길 19-42 (구암동),Y,128.570067,35.94114408,"삼겹살,갈비살","월 12:00 - 00:00, 화 12:00 - 00:00, 수 12:00 - 00:00, 목 12:00 - 00:00, 금 12:00 - 00:00, 토 12:00 - 00:00, 일 12:00 - 00:00",
봄날,일반음식점,07_24_04_P,2000-11-09,음식점,053-312-0907,702-807,대구광역시 북구 구암동 783-3번지 ,41424,대구광역시 북구 동암로38길 19-40 (구암동),Y,128.5699593,35.9410442,"아메리카노,에스프레소",,
이태리가든,일반음식점,07_24_04_P,2009-06-22,음식점,053-323-0808,702-807,대구광역시 북구 구암동 778-4번지 ,41424,대구광역시 북구 동암로38길 19-39 (구암동),Y,128.5705464,35.94158847,"까르보나라,피자","월 11:30 - 21:00, 화 11:30 - 21:00, 수 11:30 - 21:00, 목 11:30 - 21:00, 금 11:30 - 21:00, 토 11:30 - 21:00, 일 11:30 - 21:00",
옛담,일반음식점,07_24_04_P,2018-04-06,음식점,053-321-0503,702-807,대구광역시 북구 구암동 779-5번지 ,41424,"대구광역시 북구 동암로38길 19-35, 1층 (구암동)",Y,128.5702637,35.94161695,"한식, 게장","월 11:30 - 22:00, 화 11:30 - 22:00, 수 11:30 - 22:00, 목 11:30 - 22:00, 금 11:30 - 22:00, 토 11:30 - 22:00, 일 11:30 - 22:00",
오후2시,일반음식점,07_24_04_P,2017-09-05,음식점,,702-807,대구광역시 북구 구암동 782-1번지 ,41424,"대구광역시 북구 동암로38길 19-34, 1층 (구암동)",Y,128.569986,35.94137439,커피,,
베이킹스토리트리베어,제과점영업,07_22_18_P,2018-03-02,음식점,,702-807,대구광역시 북구 구암동 779-6번지 ,41424,대구광역시 북구 동암로38길 19-33 (구암동),Y,128.5701558,35.9415177,"커피, 빵","월 10:00 - 18:00, 화 10:00 - 18:00, 수 10:00 - 18:00, 목 10:00 - 18:00, 금 10:00 - 18:00, 토 10:00 - 18:00, 일 10:00 - 18:00",
의성숯불막창,일반음식점,07_24_04_P,2001-09-22,음식점,053-321-6250,702-807,대구광역시 북구 구암동 782-12 ,41424,대구광역시 북구 동암로38길 19-22 (구암동),Y,128.56987,35.94139555,"곱창, 막창, 양",,
신기한면,일반음식점,07_24_04_P,2002-01-25,음식점,053-325-8277,702-807,대구광역시 북구 구암동 782-11번지 ,41424,대구광역시 북구 동암로38길 19-20 (구암동),Y,128.569764,35.94134756,칼국수,,
황금막걸리,일반음식점,07_24_04_P,2006-04-27,음식점,053-311-8933,702-807,대구광역시 북구 구암동 782-10번지 ,41424,대구광역시 북구 동암로38길 19-16 (구암동),Y,128.5696556,35.94124985,"전, 막걸리",,
